jira_worklog_id,jira_user_id
1026653,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026656,5f99cf5f8405b10077512b4a
1026660,5f99cf5f8405b10077512b4a
1026663,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026667,5f99cf5f8405b10077512b4a
1026671,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026674,5f99cf5f8405b10077512b4a
1026678,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026682,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026685,5f99cf5f8405b10077512b4a
1026689,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026692,5f99cf5f8405b10077512b4a
1026696,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026700,5f99cf5f8405b10077512b4a
1026703,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026707,5f99cf5f8405b10077512b4a
1026711,5f99cf5f8405b10077512b4a
1026714,5f99cf5f8405b10077512b4a
1026718,5f99cf5f8405b10077512b4a
1026722,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026725,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026728,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026732,5f99cf5f8405b10077512b4a
1026735,5f99cf5f8405b10077512b4a
1026739,5f99cf5f8405b10077512b4a
1026742,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026746,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026749,70121:86384497-7612-4348-81db-732137204a73
1026752,70121:86384497-7612-4348-81db-732137204a73
1026755,5f99cf5f8405b10077512b4a
1026758,5f99cf5f8405b10077512b4a
1026761,70121:86384497-7612-4348-81db-732137204a73
1026764,70121:86384497-7612-4348-81db-732137204a73
1026768,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026771,5f99cf5f8405b10077512b4a
1026774,5f99cf5f8405b10077512b4a
1026777,5f99cf5f8405b10077512b4a
1026780,5f99cf5f8405b10077512b4a
1026783,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026786,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026789,5f99cf5f8405b10077512b4a
1026793,5f99cf5f8405b10077512b4a
1026796,5f99cf5f8405b10077512b4a
1026799,5f99cf5f8405b10077512b4a
1026802,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026805,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026808,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026811,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026814,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026817,70121:86384497-7612-4348-81db-732137204a73
1026820,5f99cf5f8405b10077512b4a
1026823,5f99cf5f8405b10077512b4a
1026827,5f99cf5f8405b10077512b4a
1026829,5f99cf5f8405b10077512b4a
1026832,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026835,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026838,5ddea5ffbe8a460cfe2675c3
1026841,70121:86384497-7612-4348-81db-732137204a73
1026844,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026847,70121:86384497-7612-4348-81db-732137204a73
1026850,70121:86384497-7612-4348-81db-732137204a73
1026853,5f99cf5f8405b10077512b4a
1026856,5f99cf5f8405b10077512b4a
1026859,70121:86384497-7612-4348-81db-732137204a73
1026862,70121:86384497-7612-4348-81db-732137204a73
1026866,5ddea5ffbe8a460cfe2675c3
1026869,5ddea5ffbe8a460cfe2675c3
1026872,5ddea5ffbe8a460cfe2675c3
1026875,5f99cf5f8405b10077512b4a
1026878,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026881,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026884,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026887,5f99cf5f8405b10077512b4a
1026890,5ddea5ffbe8a460cfe2675c3
1026894,5f99cf5f8405b10077512b4a
1026897,70121:86384497-7612-4348-81db-732137204a73
1026900,5ddea5ffbe8a460cfe2675c3
1026903,5ddea5ffbe8a460cfe2675c3
1026906,70121:86384497-7612-4348-81db-732137204a73
1026909,70121:86384497-7612-4348-81db-732137204a73
1026912,5f99cf5f8405b10077512b4a
1026916,5f99cf5f8405b10077512b4a
1026919,5f99cf5f8405b10077512b4a
1026922,5ddea5ffbe8a460cfe2675c3
1026925,70121:86384497-7612-4348-81db-732137204a73
1026928,70121:86384497-7612-4348-81db-732137204a73
1026931,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026934,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026937,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026940,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026943,70121:86384497-7612-4348-81db-732137204a73
1026946,70121:86384497-7612-4348-81db-732137204a73
1026949,70121:86384497-7612-4348-81db-732137204a73
1026952,70121:86384497-7612-4348-81db-732137204a73
1026955,5ddea5ffbe8a460cfe2675c3
1026958,70121:86384497-7612-4348-81db-732137204a73
1026961,70121:86384497-7612-4348-81db-732137204a73
1026964,5ddea5ffbe8a460cfe2675c3
1026967,5ddea5ffbe8a460cfe2675c3
1026970,5ddea5ffbe8a460cfe2675c3
1026973,5ddea5ffbe8a460cfe2675c3
1026976,5ddea5ffbe8a460cfe2675c3
1026978,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026981,70121:86384497-7612-4348-81db-732137204a73
1026984,70121:86384497-7612-4348-81db-732137204a73
1026987,5ddea5ffbe8a460cfe2675c3
1026991,5ddea5ffbe8a460cfe2675c3
1026994,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1026997,70121:86384497-7612-4348-81db-732137204a73
1026999,5f99cf5f8405b10077512b4a
1027003,5f99cf5f8405b10077512b4a
1027006,5f99cf5f8405b10077512b4a
1027009,5f99cf5f8405b10077512b4a
1027012,5f99cf5f8405b10077512b4a
1027016,5f99cf5f8405b10077512b4a
1027019,5f99cf5f8405b10077512b4a
1027022,5f99cf5f8405b10077512b4a
1027025,5ddea5ffbe8a460cfe2675c3
1027028,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027031,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027034,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027037,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027040,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027043,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027046,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027048,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027051,5f99cf5f8405b10077512b4a
1027054,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027057,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027060,70121:86384497-7612-4348-81db-732137204a73
1027063,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027066,70121:86384497-7612-4348-81db-732137204a73
1027069,5f99cf5f8405b10077512b4a
1027072,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027075,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027078,5f99cf5f8405b10077512b4a
1027081,5f99cf5f8405b10077512b4a
1027084,70121:86384497-7612-4348-81db-732137204a73
1027087,5f99cf5f8405b10077512b4a
1027090,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027093,70121:86384497-7612-4348-81db-732137204a73
1027095,70121:86384497-7612-4348-81db-732137204a73
1027098,70121:86384497-7612-4348-81db-732137204a73
1027101,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027104,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027107,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027110,70121:86384497-7612-4348-81db-732137204a73
1027114,70121:86384497-7612-4348-81db-732137204a73
1027117,70121:86384497-7612-4348-81db-732137204a73
1027120,70121:86384497-7612-4348-81db-732137204a73
1027122,70121:86384497-7612-4348-81db-732137204a73
1027127,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1027130,70121:86384497-7612-4348-81db-732137204a73
1027133,70121:86384497-7612-4348-81db-732137204a73
1027135,70121:86384497-7612-4348-81db-732137204a73
1027138,5f99cf5f8405b10077512b4a
1027142,5f99cf5f8405b10077512b4a
1015608,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015610,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015613,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015615,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015618,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015621,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015624,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015627,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015630,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015633,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015635,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015638,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015641,5f99cf5f8405b10077512b4a
1015644,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015647,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015649,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015652,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015655,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015658,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015661,70121:86384497-7612-4348-81db-732137204a73
1015664,70121:86384497-7612-4348-81db-732137204a73
1015667,70121:86384497-7612-4348-81db-732137204a73
1015671,5f99d71c8405b1007751659d
1015674,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1015677,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1021297,70121:86384497-7612-4348-81db-732137204a73
1021300,70121:86384497-7612-4348-81db-732137204a73
1021303,70121:86384497-7612-4348-81db-732137204a73
1021306,70121:86384497-7612-4348-81db-732137204a73
1021309,70121:86384497-7612-4348-81db-732137204a73
1021312,70121:86384497-7612-4348-81db-732137204a73
1021315,70121:86384497-7612-4348-81db-732137204a73
1021318,70121:86384497-7612-4348-81db-732137204a73
1021321,70121:86384497-7612-4348-81db-732137204a73
1021324,70121:86384497-7612-4348-81db-732137204a73
1021327,5f99cf5f8405b10077512b4a
1021330,70121:86384497-7612-4348-81db-732137204a73
1021333,70121:86384497-7612-4348-81db-732137204a73
1021336,70121:86384497-7612-4348-81db-732137204a73
1021340,5f99cf5f8405b10077512b4a
1021343,70121:86384497-7612-4348-81db-732137204a73
1021346,70121:86384497-7612-4348-81db-732137204a73
1021349,5f99cf5f8405b10077512b4a
1021352,5f99cf5f8405b10077512b4a
1021355,70121:86384497-7612-4348-81db-732137204a73
1021358,70121:86384497-7612-4348-81db-732137204a73
1021361,70121:86384497-7612-4348-81db-732137204a73
1021364,5f99cf5f8405b10077512b4a
1021367,70121:86384497-7612-4348-81db-732137204a73
1021370,70121:86384497-7612-4348-81db-732137204a73
1021373,70121:86384497-7612-4348-81db-732137204a73
1021376,70121:86384497-7612-4348-81db-732137204a73
1021379,70121:86384497-7612-4348-81db-732137204a73
1021383,70121:86384497-7612-4348-81db-732137204a73
1021386,70121:86384497-7612-4348-81db-732137204a73
1021389,70121:86384497-7612-4348-81db-732137204a73
1021392,70121:86384497-7612-4348-81db-732137204a73
1021395,70121:86384497-7612-4348-81db-732137204a73
1021398,70121:86384497-7612-4348-81db-732137204a73
1021401,70121:86384497-7612-4348-81db-732137204a73
1021404,5f99cf5f8405b10077512b4a
1021407,70121:86384497-7612-4348-81db-732137204a73
1021410,5f99cf5f8405b10077512b4a
1021413,70121:86384497-7612-4348-81db-732137204a73
1021416,70121:86384497-7612-4348-81db-732137204a73
1021418,712020:223cfd68-5308-4515-a26c-b450422eb77f
1021421,70121:86384497-7612-4348-81db-732137204a73
1021426,70121:86384497-7612-4348-81db-732137204a73
1021429,70121:86384497-7612-4348-81db-732137204a73
1021432,70121:86384497-7612-4348-81db-732137204a73
1021435,712020:223cfd68-5308-4515-a26c-b450422eb77f
1021438,70121:86384497-7612-4348-81db-732137204a73
1021441,70121:86384497-7612-4348-81db-732137204a73
1021444,712020:223cfd68-5308-4515-a26c-b450422eb77f
1021447,70121:86384497-7612-4348-81db-732137204a73
1021450,70121:86384497-7612-4348-81db-732137204a73
1021453,70121:86384497-7612-4348-81db-732137204a73
1021456,70121:86384497-7612-4348-81db-732137204a73
1021459,70121:86384497-7612-4348-81db-732137204a73
1021462,70121:86384497-7612-4348-81db-732137204a73
1021465,70121:86384497-7612-4348-81db-732137204a73
1021468,557058:93437de9-7cb5-490c-928a-326f6becdfaa
1021471,70121:86384497-7612-4348-81db-732137204a73
1021474,5f99cf5f8405b10077512b4a
1021477,70121:86384497-7612-4348-81db-732137204a73
1021480,70121:86384497-7612-4348-81db-732137204a73
1021484,70121:86384497-7612-4348-81db-732137204a73
1021486,70121:86384497-7612-4348-81db-732137204a73
1021489,70121:86384497-7612-4348-81db-732137204a73
1021492,70121:86384497-7612-4348-81db-732137204a73
1021495,70121:86384497-7612-4348-81db-732137204a73
1021498,70121:86384497-7612-4348-81db-732137204a73
1021501,70121:86384497-7612-4348-81db-732137204a73
1021504,70121:86384497-7612-4348-81db-732137204a73
1021507,70121:86384497-7612-4348-81db-732137204a73
1021510,70121:86384497-7612-4348-81db-732137204a73
1021513,70121:86384497-7612-4348-81db-732137204a73
1021516,70121:86384497-7612-4348-81db-732137204a73
1021519,70121:86384497-7612-4348-81db-732137204a73
1021522,70121:86384497-7612-4348-81db-732137204a73
1021525,70121:86384497-7612-4348-81db-732137204a73
1021528,70121:86384497-7612-4348-81db-732137204a73
1021531,70121:86384497-7612-4348-81db-732137204a73
1021534,70121:86384497-7612-4348-81db-732137204a73
1021537,70121:86384497-7612-4348-81db-732137204a73
1021540,70121:86384497-7612-4348-81db-732137204a73
1021543,70121:86384497-7612-4348-81db-732137204a73
1021547,70121:86384497-7612-4348-81db-732137204a73
1021550,70121:86384497-7612-4348-81db-732137204a73
1021553,70121:86384497-7612-4348-81db-732137204a73
1021556,70121:86384497-7612-4348-81db-732137204a73
1021559,70121:86384497-7612-4348-81db-732137204a73
1021563,5f99cf5f8405b10077512b4a
1021566,5f99cf5f8405b10077512b4a
1021568,70121:86384497-7612-4348-81db-732137204a73
1021571,70121:86384497-7612-4348-81db-732137204a73
1021574,5f99cf5f8405b10077512b4a
1021577,70121:86384497-7612-4348-81db-732137204a73
1021581,5f99cf5f8405b10077512b4a
1021584,70121:86384497-7612-4348-81db-732137204a73
1021588,70121:86384497-7612-4348-81db-732137204a73
1021591,70121:86384497-7612-4348-81db-732137204a73
1021594,70121:86384497-7612-4348-81db-732137204a73
1021598,70121:86384497-7612-4348-81db-732137204a73
1021601,70121:86384497-7612-4348-81db-732137204a73
1021604,5f99cf5f8405b10077512b4a
1021607,70121:86384497-7612-4348-81db-732137204a73
1021611,70121:86384497-7612-4348-81db-732137204a73
1021614,70121:86384497-7612-4348-81db-732137204a73
1021617,70121:86384497-7612-4348-81db-732137204a73
1021622,70121:86384497-7612-4348-81db-732137204a73
1021625,5f99cf5f8405b10077512b4a
1021628,70121:86384497-7612-4348-81db-732137204a73
1021631,70121:86384497-7612-4348-81db-732137204a73
1021634,5f99cf5f8405b10077512b4a
1021637,70121:86384497-7612-4348-81db-732137204a73
1021640,70121:86384497-7612-4348-81db-732137204a73
1021643,70121:86384497-7612-4348-81db-732137204a73
1021646,70121:86384497-7612-4348-81db-732137204a73
1021649,70121:86384497-7612-4348-81db-732137204a73
1021653,70121:86384497-7612-4348-81db-732137204a73
1021656,70121:86384497-7612-4348-81db-732137204a73
1021659,5f99cf5f8405b10077512b4a
1021662,70121:86384497-7612-4348-81db-732137204a73
1021665,70121:86384497-7612-4348-81db-732137204a73
1021668,70121:86384497-7612-4348-81db-732137204a73
1021671,70121:86384497-7612-4348-81db-732137204a73
1021674,5f99cf5f8405b10077512b4a
1021677,70121:86384497-7612-4348-81db-732137204a73
1021680,70121:86384497-7612-4348-81db-732137204a73
1021683,70121:86384497-7612-4348-81db-732137204a73
1021686,70121:86384497-7612-4348-81db-732137204a73
1021689,70121:86384497-7612-4348-81db-732137204a73
1021692,70121:86384497-7612-4348-81db-732137204a73
1021695,70121:86384497-7612-4348-81db-732137204a73
1021698,70121:86384497-7612-4348-81db-732137204a73
1021701,70121:86384497-7612-4348-81db-732137204a73
1021704,70121:86384497-7612-4348-81db-732137204a73
1021707,5f99d71c8405b1007751659d
1021710,70121:86384497-7612-4348-81db-732137204a73
1021713,70121:86384497-7612-4348-81db-732137204a73
1021716,70121:86384497-7612-4348-81db-732137204a73
1021719,70121:86384497-7612-4348-81db-732137204a73
1021722,70121:86384497-7612-4348-81db-732137204a73
1021725,70121:86384497-7612-4348-81db-732137204a73
1021728,70121:86384497-7612-4348-81db-732137204a73
1021731,70121:86384497-7612-4348-81db-732137204a73
1021734,70121:86384497-7612-4348-81db-732137204a73
1021737,70121:86384497-7612-4348-81db-732137204a73
1021740,70121:86384497-7612-4348-81db-732137204a73
1021743,70121:86384497-7612-4348-81db-732137204a73
1021746,70121:86384497-7612-4348-81db-732137204a73
1021749,70121:86384497-7612-4348-81db-732137204a73
1021752,5f99cf5f8405b10077512b4a
1021755,70121:86384497-7612-4348-81db-732137204a73
1021759,70121:86384497-7612-4348-81db-732137204a73
1021762,5f99cf5f8405b10077512b4a
1021765,70121:86384497-7612-4348-81db-732137204a73
1021768,70121:86384497-7612-4348-81db-732137204a73
1021771,70121:86384497-7612-4348-81db-732137204a73
1021774,70121:86384497-7612-4348-81db-732137204a73
1021777,70121:86384497-7612-4348-81db-732137204a73
1021779,70121:86384497-7612-4348-81db-732137204a73
1021782,70121:86384497-7612-4348-81db-732137204a73
1021785,70121:86384497-7612-4348-81db-732137204a73
1021788,70121:86384497-7612-4348-81db-732137204a73
1021791,70121:86384497-7612-4348-81db-732137204a73
1021794,5f99cf5f8405b10077512b4a
1021797,70121:86384497-7612-4348-81db-732137204a73
1021800,70121:86384497-7612-4348-81db-732137204a73
1021803,70121:86384497-7612-4348-81db-732137204a73
1021806,5f99cf5f8405b10077512b4a
1021809,5ddea5ffbe8a460cfe2675c3
1021813,70121:86384497-7612-4348-81db-732137204a73
1021815,70121:86384497-7612-4348-81db-732137204a73
1021818,70121:86384497-7612-4348-81db-732137204a73
1021820,70121:86384497-7612-4348-81db-732137204a73
1021822,70121:86384497-7612-4348-81db-732137204a73
1021824,5f99cf5f8405b10077512b4a
1021826,70121:86384497-7612-4348-81db-732137204a73
1021828,70121:86384497-7612-4348-81db-732137204a73
1021830,5f99d71c8405b1007751659d
1021832,5f99d71c8405b1007751659d
1021834,5f99d71c8405b1007751659d
1021836,5f99d71c8405b1007751659d
1021838,5f99d71c8405b1007751659d
1021840,712020:223cfd68-5308-4515-a26c-b450422eb77f
1021842,70121:86384497-7612-4348-81db-732137204a73
1021844,70121:86384497-7612-4348-81db-732137204a73
1021846,70121:86384497-7612-4348-81db-732137204a73
1021849,5f99cf5f8405b10077512b4a
1021851,70121:86384497-7612-4348-81db-732137204a73
1021853,70121:86384497-7612-4348-81db-732137204a73
1021855,70121:86384497-7612-4348-81db-732137204a73
1021857,70121:86384497-7612-4348-81db-732137204a73
1021859,70121:86384497-7612-4348-81db-732137204a73
1021861,70121:86384497-7612-4348-81db-732137204a73
1021863,70121:86384497-7612-4348-81db-732137204a73
1021866,70121:86384497-7612-4348-81db-732137204a73
1021868,70121:86384497-7612-4348-81db-732137204a73
1021870,70121:86384497-7612-4348-81db-732137204a73
1021872,70121:86384497-7612-4348-81db-732137204a73
1021874,70121:86384497-7612-4348-81db-732137204a73
1021876,70121:86384497-7612-4348-81db-732137204a73
1021878,70121:86384497-7612-4348-81db-732137204a73
1021880,70121:86384497-7612-4348-81db-732137204a73
1021883,70121:86384497-7612-4348-81db-732137204a73
1021885,70121:86384497-7612-4348-81db-732137204a73
1021887,70121:86384497-7612-4348-81db-732137204a73
1021889,70121:86384497-7612-4348-81db-732137204a73
1021891,5f732988a290960075eb5589
1021893,5f732988a290960075eb5589
1021895,70121:86384497-7612-4348-81db-732137204a73
1021897,70121:86384497-7612-4348-81db-732137204a73
1021899,70121:86384497-7612-4348-81db-732137204a73
1021901,70121:86384497-7612-4348-81db-732137204a73
1021903,70121:86384497-7612-4348-81db-732137204a73
1021905,70121:86384497-7612-4348-81db-732137204a73
1021907,70121:86384497-7612-4348-81db-732137204a73
1021909,70121:86384497-7612-4348-81db-732137204a73
1021911,70121:86384497-7612-4348-81db-732137204a73
1021913,70121:86384497-7612-4348-81db-732137204a73
1021915,70121:86384497-7612-4348-81db-732137204a73
1021918,70121:86384497-7612-4348-81db-732137204a73
1021920,70121:86384497-7612-4348-81db-732137204a73
1021922,70121:86384497-7612-4348-81db-732137204a73
1021924,5ddea5ffbe8a460cfe2675c3
1021926,70121:86384497-7612-4348-81db-732137204a73
1021928,70121:86384497-7612-4348-81db-732137204a73
1021930,70121:86384497-7612-4348-81db-732137204a73
1021932,70121:86384497-7612-4348-81db-732137204a73
1021934,70121:86384497-7612-4348-81db-732137204a73
1021936,70121:86384497-7612-4348-81db-732137204a73
1021938,70121:86384497-7612-4348-81db-732137204a73
1021940,70121:86384497-7612-4348-81db-732137204a73
1021942,70121:86384497-7612-4348-81db-732137204a73
1021944,70121:86384497-7612-4348-81db-732137204a73
1021946,70121:86384497-7612-4348-81db-732137204a73
1021948,70121:86384497-7612-4348-81db-732137204a73
1021950,70121:86384497-7612-4348-81db-732137204a73
1021952,70121:86384497-7612-4348-81db-732137204a73
1021954,70121:86384497-7612-4348-81db-732137204a73
1021957,70121:86384497-7612-4348-81db-732137204a73
1021958,70121:86384497-7612-4348-81db-732137204a73
1021960,70121:86384497-7612-4348-81db-732137204a73
1021962,5f99cf5f8405b10077512b4a
1021964,70121:86384497-7612-4348-81db-732137204a73
1021966,70121:86384497-7612-4348-81db-732137204a73
1021968,70121:86384497-7612-4348-81db-732137204a73
1021970,70121:86384497-7612-4348-81db-732137204a73
1021973,70121:86384497-7612-4348-81db-732137204a73
1021974,70121:86384497-7612-4348-81db-732137204a73
1021977,5f99cf5f8405b10077512b4a
1021979,70121:86384497-7612-4348-81db-732137204a73
1021981,70121:86384497-7612-4348-81db-732137204a73
1021983,70121:86384497-7612-4348-81db-732137204a73
1021985,70121:86384497-7612-4348-81db-732137204a73
1021987,5f99cf5f8405b10077512b4a
1021989,70121:86384497-7612-4348-81db-732137204a73
1021991,70121:86384497-7612-4348-81db-732137204a73
1021993,70121:86384497-7612-4348-81db-732137204a73
1021995,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1021997,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1021999,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1022001,70121:5a07e1ec-a96e-44a6-916a-179c55379da1
1022003,70121:86384497-7612-4348-81db-732137204a73
1022005,70121:86384497-7612-4348-81db-732137204a73
1022007,70121:86384497-7612-4348-81db-732137204a73
1022009,70121:86384497-7612-4348-81db-732137204a73
1022011,70121:86384497-7612-4348-81db-732137204a73
1022013,70121:86384497-7612-4348-81db-732137204a73
1022015,70121:86384497-7612-4348-81db-732137204a73
1022017,70121:86384497-7612-4348-81db-732137204a73
1022019,70121:86384497-7612-4348-81db-732137204a73
1022021,70121:86384497-7612-4348-81db-732137204a73
1022023,70121:86384497-7612-4348-81db-732137204a73
1022025,70121:86384497-7612-4348-81db-732137204a73
1022027,70121:86384497-7612-4348-81db-732137204a73
1022029,70121:86384497-7612-4348-81db-732137204a73
1022032,70121:86384497-7612-4348-81db-732137204a73
1022034,70121:86384497-7612-4348-81db-732137204a73
1022036,70121:86384497-7612-4348-81db-732137204a73
1022038,70121:86384497-7612-4348-81db-732137204a73
1022040,70121:86384497-7612-4348-81db-732137204a73
1022042,70121:86384497-7612-4348-81db-732137204a73
1022044,70121:86384497-7612-4348-81db-732137204a73
1022046,70121:86384497-7612-4348-81db-732137204a73
1022048,5f99cf5f8405b10077512b4a
1022050,5f99cf5f8405b10077512b4a
1021169,712020:2f39c79b-595e-46e2-ad02-9adf89eaa4b6
1021170,5ddea5ffbe8a460cfe2675c3
1021171,5f732988a290960075eb5589
1021172,70121:86384497-7612-4348-81db-732137204a73
1021173,70121:86384497-7612-4348-81db-732137204a73
1021174,70121:86384497-7612-4348-81db-732137204a73
1021175,70121:86384497-7612-4348-81db-732137204a73
1021176,5f732988a290960075eb5589
1021177,5ddea5ffbe8a460cfe2675c3
1021178,5f732988a290960075eb5589
1021179,5f732988a290960075eb5589
1021180,5f732988a290960075eb5589
1021181,5f732988a290960075eb5589
1021182,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021183,5f732988a290960075eb5589
1021184,5f732988a290960075eb5589
1021185,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021186,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021187,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021188,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021189,5d0952ac5977d60c29e1b498
1021190,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021191,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021192,5f732988a290960075eb5589
1021193,5f732988a290960075eb5589
1021195,5f732988a290960075eb5589
1021198,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021200,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021203,5f732988a290960075eb5589
1021206,5d0952ac5977d60c29e1b498
1021209,557058:93437de9-7cb5-490c-928a-326f6becdfaa
1021212,557058:93437de9-7cb5-490c-928a-326f6becdfaa
1021215,557058:93437de9-7cb5-490c-928a-326f6becdfaa
1021218,5f732988a290960075eb5589
1021221,5f732988a290960075eb5589
1021224,5f732988a290960075eb5589
1021228,557058:93437de9-7cb5-490c-928a-326f6becdfaa
1021231,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021234,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021237,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021240,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021243,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021246,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021249,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021252,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021255,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021258,5f732988a290960075eb5589
1021261,5f732988a290960075eb5589
1021264,5f732988a290960075eb5589
1021267,712020:060778c7-d62a-41b9-898e-582c7d007011
1021270,712020:060778c7-d62a-41b9-898e-582c7d007011
1021273,712020:060778c7-d62a-41b9-898e-582c7d007011
1021276,712020:060778c7-d62a-41b9-898e-582c7d007011
1021279,712020:060778c7-d62a-41b9-898e-582c7d007011
1021282,712020:060778c7-d62a-41b9-898e-582c7d007011
1021286,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021289,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021292,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021295,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021298,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1021301,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021304,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1021307,70121:86384497-7612-4348-81db-732137204a73
1021310,5f732988a290960075eb5589
